0.318181818,0.259259259,0.261231281,0.528301887,0.011341223,0.170731707,0.36518699,0.038580247,0.125,0.321428571,0.259259259,0.241264559,0.490566038,0.012820513,0.170731707,0.353003496,0.037037037,0.134469697,0.301948052,0.259259259,0.199667221,0.490566038,0.010848126,0.146341463,0.297912915,0.026234568,0.138257576,0.324675325,0.259259259,0.188019967,0.540880503,0.008382643,0.12195122,0.260832715,0.026234568,0.122159091,0.366883117,0.296296296,0.179700499,0.553459119,0.00739645,0.146341463,0.26623583,0.026234568,0.127840909,0.357142857,0.259259259,0.178036606,0.503144654,0.006903353,0.170731707,0.266765547,0.023148148,0.152462121,0.272727273,0.259259259,0.144758735,0.509433962,0.01035503,0.048780488,0.240491577,0.023148148,0.160984848,0.150568182
0.266233766,0.407407407,0.168053245,0.534591195,0.01183432,0.146341463,0.18582477,0.030864198,0.12405303,0.25974026,0.407407407,0.178036606,0.578616352,0.009861933,0.146341463,0.202457887,0.027777778,0.107954545,0.285714286,0.407407407,0.181364393,0.58490566,0.008382643,0.146341463,0.210403644,0.024691358,0.102272727,0.295454545,0.407407407,0.164725458,0.597484277,0.008382643,0.146341463,0.201822227,0.023148148,0.106060606,0.298701299,0.37037037,0.201331115,0.553459119,0.010848126,0.146341463,0.211463079,0.023148148,0.140151515,0.301948052,0.37037037,0.21797005,0.547169811,0.012327416,0.170731707,0.239432143,0.026234568,0.162878788,0.327922078,0.37037037,0.201331115,0.559748428,0.013806706,0.195121951,0.223752516,0.026234568,0.193181818,0.211174242
0.25974026,0.407407407,0.178036606,0.578616352,0.009861933,0.146341463,0.202457887,0.027777778,0.107954545,0.285714286,0.407407407,0.181364393,0.58490566,0.008382643,0.146341463,0.210403644,0.024691358,0.102272727,0.295454545,0.407407407,0.164725458,0.597484277,0.008382643,0.146341463,0.201822227,0.023148148,0.106060606,0.298701299,0.37037037,0.201331115,0.553459119,0.010848126,0.146341463,0.211463079,0.023148148,0.140151515,0.301948052,0.37037037,0.21797005,0.547169811,0.012327416,0.170731707,0.239432143,0.026234568,0.162878788,0.327922078,0.37037037,0.201331115,0.559748428,0.013806706,0.195121951,0.223752516,0.026234568,0.193181818,0.37987013,0.407407407,0.18469218,0.553459119,0.011341223,0.170731707,0.191757601,0.026234568,0.211174242,0.212121212
0.285714286,0.407407407,0.181364393,0.58490566,0.008382643,0.146341463,0.210403644,0.024691358,0.102272727,0.295454545,0.407407407,0.164725458,0.597484277,0.008382643,0.146341463,0.201822227,0.023148148,0.106060606,0.298701299,0.37037037,0.201331115,0.553459119,0.010848126,0.146341463,0.211463079,0.023148148,0.140151515,0.301948052,0.37037037,0.21797005,0.547169811,0.012327416,0.170731707,0.239432143,0.026234568,0.162878788,0.327922078,0.37037037,0.201331115,0.559748428,0.013806706,0.195121951,0.223752516,0.026234568,0.193181818,0.37987013,0.407407407,0.18469218,0.553459119,0.011341223,0.170731707,0.191757601,0.026234568,0.211174242,0.376623377,0.481481481,0.179700499,0.597484277,0.012820513,0.146341463,0.168132217,0.027777778,0.212121212,0.229166667
0.295454545,0.407407407,0.164725458,0.597484277,0.008382643,0.146341463,0.201822227,0.023148148,0.106060606,0.298701299,0.37037037,0.201331115,0.553459119,0.010848126,0.146341463,0.211463079,0.023148148,0.140151515,0.301948052,0.37037037,0.21797005,0.547169811,0.012327416,0.170731707,0.239432143,0.026234568,0.162878788,0.327922078,0.37037037,0.201331115,0.559748428,0.013806706,0.195121951,0.223752516,0.026234568,0.193181818,0.37987013,0.407407407,0.18469218,0.553459119,0.011341223,0.170731707,0.191757601,0.026234568,0.211174242,0.376623377,0.481481481,0.179700499,0.597484277,0.012820513,0.146341463,0.168132217,0.027777778,0.212121212,0.350649351,0.444444444,0.188019967,0.591194969,0.013806706,0.146341463,0.175442314,0.030864198,0.229166667,0.209280303
0.298701299,0.37037037,0.201331115,0.553459119,0.010848126,0.146341463,0.211463079,0.023148148,0.140151515,0.301948052,0.37037037,0.21797005,0.547169811,0.012327416,0.170731707,0.239432143,0.026234568,0.162878788,0.327922078,0.37037037,0.201331115,0.559748428,0.013806706,0.195121951,0.223752516,0.026234568,0.193181818,0.37987013,0.407407407,0.18469218,0.553459119,0.011341223,0.170731707,0.191757601,0.026234568,0.211174242,0.376623377,0.481481481,0.179700499,0.597484277,0.012820513,0.146341463,0.168132217,0.027777778,0.212121212,0.350649351,0.444444444,0.188019967,0.591194969,0.013806706,0.146341463,0.175442314,0.030864198,0.229166667,0.340909091,0.407407407,0.194675541,0.578616352,0.013806706,0.146341463,0.165907405,0.030864198,0.209280303,0.223484848
0.301948052,0.37037037,0.21797005,0.547169811,0.012327416,0.170731707,0.239432143,0.026234568,0.162878788,0.327922078,0.37037037,0.201331115,0.559748428,0.013806706,0.195121951,0.223752516,0.026234568,0.193181818,0.37987013,0.407407407,0.18469218,0.553459119,0.011341223,0.170731707,0.191757601,0.026234568,0.211174242,0.376623377,0.481481481,0.179700499,0.597484277,0.012820513,0.146341463,0.168132217,0.027777778,0.212121212,0.350649351,0.444444444,0.188019967,0.591194969,0.013806706,0.146341463,0.175442314,0.030864198,0.229166667,0.340909091,0.407407407,0.194675541,0.578616352,0.013806706,0.146341463,0.165907405,0.030864198,0.209280303,0.340909091,0.37037037,0.234608985,0.559748428,0.017258383,0.219512195,0.257124695,0.030864198,0.223484848,0.321022727
0.327922078,0.37037037,0.201331115,0.559748428,0.013806706,0.195121951,0.223752516,0.026234568,0.193181818,0.37987013,0.407407407,0.18469218,0.553459119,0.011341223,0.170731707,0.191757601,0.026234568,0.211174242,0.376623377,0.481481481,0.179700499,0.597484277,0.012820513,0.146341463,0.168132217,0.027777778,0.212121212,0.350649351,0.444444444,0.188019967,0.591194969,0.013806706,0.146341463,0.175442314,0.030864198,0.229166667,0.340909091,0.407407407,0.194675541,0.578616352,0.013806706,0.146341463,0.165907405,0.030864198,0.209280303,0.340909091,0.37037037,0.234608985,0.559748428,0.017258383,0.219512195,0.257124695,0.030864198,0.223484848,0.36038961,0.37037037,0.188019967,0.559748428,0.018244576,0.195121951,0.274393474,0.029320988,0.321022727,0.298295455
0.37987013,0.407407407,0.18469218,0.553459119,0.011341223,0.170731707,0.191757601,0.026234568,0.211174242,0.376623377,0.481481481,0.179700499,0.597484277,0.012820513,0.146341463,0.168132217,0.027777778,0.212121212,0.350649351,0.444444444,0.188019967,0.591194969,0.013806706,0.146341463,0.175442314,0.030864198,0.229166667,0.340909091,0.407407407,0.194675541,0.578616352,0.013806706,0.146341463,0.165907405,0.030864198,0.209280303,0.340909091,0.37037037,0.234608985,0.559748428,0.017258383,0.219512195,0.257124695,0.030864198,0.223484848,0.36038961,0.37037037,0.188019967,0.559748428,0.018244576,0.195121951,0.274393474,0.029320988,0.321022727,0.37987013,0.37037037,0.166389351,0.547169811,0.014792899,0.195121951,0.246848183,0.026234568,0.298295455,0.315340909
0.376623377,0.481481481,0.179700499,0.597484277,0.012820513,0.146341463,0.168132217,0.027777778,0.212121212,0.350649351,0.444444444,0.188019967,0.591194969,0.013806706,0.146341463,0.175442314,0.030864198,0.229166667,0.340909091,0.407407407,0.194675541,0.578616352,0.013806706,0.146341463,0.165907405,0.030864198,0.209280303,0.340909091,0.37037037,0.234608985,0.559748428,0.017258383,0.219512195,0.257124695,0.030864198,0.223484848,0.36038961,0.37037037,0.188019967,0.559748428,0.018244576,0.195121951,0.274393474,0.029320988,0.321022727,0.37987013,0.37037037,0.166389351,0.547169811,0.014792899,0.195121951,0.246848183,0.026234568,0.298295455,0.37012987,0.296296296,0.18968386,0.471698113,0.022189349,0.243902439,0.272168662,0.035493827,0.315340909,0.325757576
0.350649351,0.444444444,0.188019967,0.591194969,0.013806706,0.146341463,0.175442314,0.030864198,0.229166667,0.340909091,0.407407407,0.194675541,0.578616352,0.013806706,0.146341463,0.165907405,0.030864198,0.209280303,0.340909091,0.37037037,0.234608985,0.559748428,0.017258383,0.219512195,0.257124695,0.030864198,0.223484848,0.36038961,0.37037037,0.188019967,0.559748428,0.018244576,0.195121951,0.274393474,0.029320988,0.321022727,0.37987013,0.37037037,0.166389351,0.547169811,0.014792899,0.195121951,0.246848183,0.026234568,0.298295455,0.37012987,0.296296296,0.18968386,0.471698113,0.022189349,0.243902439,0.272168662,0.035493827,0.315340909,0.383116883,0.333333333,0.176372712,0.48427673,0.021696252,0.219512195,0.214641382,0.049382716,0.325757576,0.283143939
0.340909091,0.407407407,0.194675541,0.578616352,0.013806706,0.146341463,0.165907405,0.030864198,0.209280303,0.340909091,0.37037037,0.234608985,0.559748428,0.017258383,0.219512195,0.257124695,0.030864198,0.223484848,0.36038961,0.37037037,0.188019967,0.559748428,0.018244576,0.195121951,0.274393474,0.029320988,0.321022727,0.37987013,0.37037037,0.166389351,0.547169811,0.014792899,0.195121951,0.246848183,0.026234568,0.298295455,0.37012987,0.296296296,0.18968386,0.471698113,0.022189349,0.243902439,0.272168662,0.035493827,0.315340909,0.383116883,0.333333333,0.176372712,0.48427673,0.021696252,0.219512195,0.214641382,0.049382716,0.325757576,0.36038961,0.444444444,0.138103161,0.58490566,0.017751479,0.12195122,0.132111452,0.026234568,0.283143939,0.362689394
0.340909091,0.37037037,0.234608985,0.559748428,0.017258383,0.219512195,0.257124695,0.030864198,0.223484848,0.36038961,0.37037037,0.188019967,0.559748428,0.018244576,0.195121951,0.274393474,0.029320988,0.321022727,0.37987013,0.37037037,0.166389351,0.547169811,0.014792899,0.195121951,0.246848183,0.026234568,0.298295455,0.37012987,0.296296296,0.18968386,0.471698113,0.022189349,0.243902439,0.272168662,0.035493827,0.315340909,0.383116883,0.333333333,0.176372712,0.48427673,0.021696252,0.219512195,0.214641382,0.049382716,0.325757576,0.36038961,0.444444444,0.138103161,0.58490566,0.017751479,0.12195122,0.132111452,0.026234568,0.283143939,0.383116883,0.518518519,0.169717138,0.616352201,0.017751479,0.170731707,0.150333722,0.033950617,0.362689394,0.338068182
